ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"LT10000014","Airkaol XTC 極速乾髮魔法吸水毛巾 - 水藍色","Homey","Airkaol",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4580217052871",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,82.1370,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","H0956007_S_LT10000014;H0956008_S_10215977","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000015","Airkaol XTC 極速乾髮魔法吸水毛巾 - 深藍色","Homey","Airkaol",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4580217052901",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,82.1370,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","H0956007_S_LT10000015;H0956008_S_10215976","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000016","Airkaol XTC 極速乾髮魔法吸水毛巾 - 米色","Homey","Airkaol",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4580217052857",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,82.1370,Item,,,,,"Other Product Info.","H0956007_S_LT10000016;H0956008_S_10215978","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000017","Airvita aeball","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,"F&M Holdings Co.,Ltd.","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,595.0000,Item,,,,,"","","","","","","","","","","","","","","","","","","","","韓國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10002059","Airvita Airstick","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,LeTech Enterprise Development Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,290.0000,Item,,,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","韓國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-112771","AISOLOVE Q3磁吸無線充移動電源 - 灰色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091633622",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,165.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-112769","AISOLOVE Q3磁吸無線充移動電源 - 藍色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,123.7500,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-112770","AISOLOVE Q3磁吸無線充移動電源 - 金色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091633639",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,165.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-102387","AISOLOVE R15 Pro 智能恆溫按摩暖腳器 (一年保養) - 瑪瑙綠","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091632601",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,160.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","香港","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-102361","AISOLOVE R15 Pro 智能恆溫按摩暖腳器 (一年保養) - 麥芽棕","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091632595",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,208.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","香港","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-108011","AISOLOVE RS3 即熱熱手袋 (行貨一年保養) - 米白色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091632649",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,106.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-108010","AISOLOVE RS3 即熱熱手袋 (行貨一年保養) - 紫色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091632656",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,216.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-110358","AISOLOVE RS3 即熱熱手袋 (行貨一年保養) - 黃色","Electronic","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4897091632632",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,220.0000,Item,,,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-108040","AISOLOVE RS8 多用途發熱披肩 (行貨一年保養) - 灰色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6926786014519",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-108039","AISOLOVE RS8 多用途發熱披肩 (行貨一年保養) - 黃色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6926786014502",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"AIS-108038","AISOLOVE RS8 多用途發熱披肩 (行貨一年保養) - 黑色","Hello Bear","AISOLOVE",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"6926786014526",0.0000,0.0000,KT,Pro Link Digital Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,263.6364,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015164","ALCON Air Optix Plus HydraGlyde For Astigmatism 月拋散光隱形眼鏡 - 3片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015144","ALCON Air Optix Plus HydraGlyde 月拋隱形眼鏡 - 6片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,ConLens Station,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,160.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015149","ALCON Dailies Total 1 日拋隱形眼鏡 - 30片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015150","ALCON Dalies AquaComfort Plus Toric 日拋散光隱形眼鏡 - 30片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,ConLens Station,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,150.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015151","ALCON Dalies AquaComfort Plus 日拋隱形眼鏡 - 30片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,ConLens Station,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,90.0000,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10015135","ALCON Precision 1 日拋隱形眼鏡 - 30片","Contact Lenses","ALCON",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","隱形眼鏡","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10011945","Alfabot T30 乾濕兩用無線自動吸塵機","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Dazzle Square Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1390.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10012086","Alfabot T30 乾濕兩用無線自動吸塵機 專用滾筒","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Dazzle Square Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,104.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000019","Alfresco - 草本防蚊保濕露 200ml","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,"NY CO.,LTD.","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,170.0000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","英國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003465","Alfresco 天然草本防蚊保濕乳 50ml (牙膏裝)","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,"NY CO.,LTD.","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","英國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003438","Alfresco 天然草本防蚊保濕乳套裝 (200ml+50ml)","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,"NY CO.,LTD.","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,215.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,205.0000,Item,,,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","英國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003575","Alfresco 防蚊香水噴霧 50ml","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,"NY CO.,LTD.","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,210.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,190.0000,Item,,,,,"","","","","","","","","","","","","","","","","","","","","英國","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"_15154_","Alipay for Taobao","Other","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_177_: Sales of service,_131_: Cost of sales,,"","","","","","","","","","","","","","","","","","","","","","","","No Tax (Sale)",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"_20955_","AlipayPOS charge","Other","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_297_: AlipayPOS charge,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10012865","ALIVELAB 消滅暗瘡手臂凝霜 70ml","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Aqua Sky Hong Kong Limited,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ALL-100083","All Free & Clear Plus+ HE Liquid Laundry Detergent, 158 loads, 237 fl oz","Homey","All",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"072613461035",0.0000,0.0000,,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,123.5538,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ALLI-105242","alli Diet Weight Loss Supplement Orlistat Capsules, 60 mg 170 ct.","Personal Care","alli",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"353100472001",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,676.2075,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"T01-000136","Alphamic 油煙機防油過濾網 11米長","Homey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4959244094060",0.0000,0.0000,KT,淘寶 TAOBAO (RMB),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.2792,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956010_S_T01-000136","","","T01","","","","","","","","","","","","","","","","淘寶","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000020","Alvisa La Brisa Semi Dry Rose Sparkling Wine - 750ml","Winey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.9500,Item,,_1_: Sales of product income,,_131_: Cost of sales,"","","","","","","","","","","","","","","","","","","","","其他","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000022","Alvisa Thoro Loko Tempranillo Roble 2014 - 750ml","Winey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,16.2967,Item,,_1_: Sales of product income,,,"","","","","","","","","","","","","","","","","","","","","其他","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000023","Alvisa Vinoletto Airen 2015 - 750ml","Winey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.1000,Item,,_1_: Sales of product income,,,"","","","","","","","","","","","","","","","","","","","","其他","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10000024","Alvisa Vinoletto Granacha 2015 - 750ml","Winey","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.0933,Item,,_1_: Sales of product income,,,"","","","","","","","","","","","","","","","","","","","","其他","","","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10004925","Always Infinity 液體材質日用衛生巾 64片裝 (27cm)","Beauty","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,88.2297,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","","","","","","","","","","","","","","","","","","","","美國","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10014492","Always Ultra Thin Advanced Long Pads, 88 count","Personal Care","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"037000561507",0.0000,0.0000,KT,Zhuoyueusa International INC,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,89.7856,Item,,_1_: Sales of product income,,,"Other Product Info.","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
